reporting_period,province,district,program_id,program_name,indicator_code,indicator_name,reported_value,target_value,reporting_officer,submission_date,submission_status,ministry,is_valid_geo,source_file,ingestion_timestamp
2025M01,Copperbelt,Kitwe,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,875.0,926.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,1004.0,967.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,1026.0,1172.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,242.0,231.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,418.0,422.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,921.0,858.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,316.0,368.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,1246.0,1226.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,415.0,395.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,477.0,504.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,1103.0,1035.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,671.0,776.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,987.0,899.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,333.0,368.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Kitwe,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,330.0,340.0,Kitwe Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,1369.0,1444.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,806.0,804.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,1151.0,1172.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,388.0,436.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,577.0,626.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,408.0,477.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,341.0,368.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,788.0,722.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,388.0,395.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,204.0,231.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,1035.0,994.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,881.0,858.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,1113.0,1076.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,447.0,449.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,772.0,722.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,348.0,395.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,944.0,885.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,256.0,286.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,335.0,313.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Chingola,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,797.0,736.0,Chingola Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,1578.0,1540.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,804.0,736.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,2001.0,1880.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,173.0,163.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,-599.0,695.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,675.0,667.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,264.0,286.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,796.0,763.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,194.0,190.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,754.0,736.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,1633.0,1512.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,766.0,899.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,1053.0,1035.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,,517.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,208.0,190.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,454.0,531.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,233.0,218.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,1250.0,1281.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,416.0,395.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Mufulira,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,539.0,599.0,Mufulira Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,611.0,640.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,676.0,790.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,916.0,845.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,397.0,408.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,208.0,204.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,853.0,845.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,671.0,626.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,630.0,736.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,388.0,422.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,155.0,177.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,725.0,722.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,308.0,286.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,1351.0,1567.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,59.0,68.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,361.0,381.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,1757.0,1635.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,227.0,231.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,2032.0,2044.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,87.0,95.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Copperbelt,Luanshya,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,162.0,177.0,Luanshya Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,320.0,342.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,856.0,916.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,1140.0,1270.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,123.0,134.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE001,Climate Adaptation,MGEE_IND_005,Environmental Compliance Reviews,452.0,488.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE002,Environmental Compliance,MGEE_IND_001,Environmental Inspections,884.0,1026.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE002,Environmental Compliance,MGEE_IND_002,Climate Adaptation Activities,117.0,134.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE002,Environmental Compliance,MGEE_IND_003,Community Trainings Conducted,1166.0,1234.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE002,Environmental Compliance,MGEE_IND_004,Forestry Restoration Projects,465.0,439.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE002,Environmental Compliance,MGEE_IND_005,Environmental Compliance Reviews,272.0,317.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE003,Forestry Restoration,MGEE_IND_001,Environmental Inspections,1018.0,1185.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE003,Forestry Restoration,MGEE_IND_002,Climate Adaptation Activities,267.0,281.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE003,Forestry Restoration,MGEE_IND_003,Community Trainings Conducted,853.0,879.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE003,Forestry Restoration,MGEE_IND_004,Forestry Restoration Projects,106.0,122.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE003,Forestry Restoration,MGEE_IND_005,Environmental Compliance Reviews,396.0,415.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE004,Green Economy,MGEE_IND_001,Environmental Inspections,793.0,904.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE004,Green Economy,MGEE_IND_002,Climate Adaptation Activities,903.0,855.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE004,Green Economy,MGEE_IND_003,Community Trainings Conducted,1348.0,1356.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE004,Green Economy,MGEE_IND_004,Forestry Restoration Projects,210.0,207.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Livingstone,MGEE004,Green Economy,MGEE_IND_005,Environmental Compliance Reviews,165.0,171.0,Livingstone Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Choma,MGEE001,Climate Adaptation,MGEE_IND_001,Environmental Inspections,794.0,745.0,Choma Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Choma,MGEE001,Climate Adaptation,MGEE_IND_002,Climate Adaptation Activities,859.0,953.0,Choma Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Choma,MGEE001,Climate Adaptation,MGEE_IND_003,Community Trainings Conducted,1370.0,1356.0,Choma Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
2025M01,Southern,Choma,MGEE001,Climate Adaptation,MGEE_IND_004,Forestry Restoration Projects,314.0,329.0,Choma Reporting Officer,2026-01-15,Submitted,MGEE,True,MGEE_WEIGHTED_2025_2026.csv,2026-05-25 10:13:25.985419
